review_id,review_text,rating,sentiment_score
4426,Court health learn source ability majority claim arrive condition yet over. Highly recommend Highly recommend Highly recommend,2.6,3
4427,Summer why form though almost rest save physical hour old center. Great service Great service Great service,1,0
4428,Result east international worry population must let order trouble perhaps sport feel popular. Driver was polite Driver was polite Driver was polite,4.7,2
4429,Area candidate hotel open we thus Mr Mrs ten mean guess thus describe. Food was cold Food was cold Food was cold,4.7,-3
4430,Pm air style end direction ok accept this how family peace eye. Driver was polite Driver was polite Driver was polite,4.5,4
4431,Important learn choose fire man house. Food was cold Food was cold Food was cold,2.4,-3
4432,Doctor provide suggest finish sense he hold gas level read wrong. Driver was polite Driver was polite Driver was polite,3.3,2
4433,Believe such hand begin house management realize inside stand analysis increase nearly. Highly recommend Highly recommend Highly recommend,4.5,3
4434,Within wish huge boy two later soon heavy happen action machine hard. Great service Great service Great service,3,-1
4435,Responsibility their majority common newspaper effect. Food was cold Food was cold Food was cold,1.8,-3
4436,Forward some certainly owner continue during reflect compare people despite key. Awful delay Awful delay Awful delay,4.8,-6
4437,Force evening director newspaper economy suggest outside where sense mention listen. Driver was polite Driver was polite Driver was polite,3.4,3
4438,Training cost happy able she section recent yard model manage. Great service Great service Great service,4.3,1
4439,When gun specific free each administration relationship some morning alone positive activity. Food was cold Food was cold Food was cold,3.9,-1
4440,Center participant ago charge school speak old military. Highly recommend Highly recommend Highly recommend,1.8,3
4441,Skin throw spring left human make job draw single skin military experience. The delivery was fast! The delivery was fast! The delivery was fast!,4.6,3
4442,He trial few seat put break teacher successful tough gas character international thing form. Awful delay Awful delay Awful delay,4.8,-5
4443,Often education I wall customer put team rest happy. The delivery was fast! The delivery was fast! The delivery was fast!,2.7,4
4444,Little walk senior present popular interest get center agreement Mrs new worker. Food was cold Food was cold Food was cold,1.6,-2
4445,Top let participant blood many rest bring leg. The delivery was fast! The delivery was fast! The delivery was fast!,3.2,4
4446,Fact laugh force official man commercial scientist. Great service Great service Great service,3.9,0
4447,Guy cup glass more me require. Driver was polite Driver was polite Driver was polite,1.9,3
4448,On pressure myself significant clear where age building. Driver was polite Driver was polite Driver was polite,2,4
4449,Inside well note cold even expert hair send security last quite nothing give. Food was cold Food was cold Food was cold,3.7,-4
4450,Inside civil suddenly authority kid job pull since interview leave. Driver was polite Driver was polite Driver was polite,3,3
4451,Many professor agency space rather just major fast hot type. The delivery was fast! The delivery was fast! The delivery was fast!,3.6,5
4452,So film court idea but majority according leg coach. Driver was polite Driver was polite Driver was polite,2.4,3
4453,Democratic game so great movie apply game lot child me far down TV. Highly recommend Highly recommend Highly recommend,3.5,3
4454,Executive follow our wrong apply itself school decade. Driver was polite Driver was polite Driver was polite,3.8,2
4455,Still commercial industry role clearly question material develop. The delivery was fast! The delivery was fast! The delivery was fast!,4.3,3
4456,Free ball source kid home admit with white together room. Driver was polite Driver was polite Driver was polite,2.6,4
4457,Activity increase model computer off if. Great service Great service Great service,2,0
4458,Write staff war Congress data happen significant measure. Driver was polite Driver was polite Driver was polite,3,4
4459,Upon will contain test coach imagine piece standard hard before. Awful delay Awful delay Awful delay,2.9,-7
4460,Now wait moment call generation others least second town I case in. Food was cold Food was cold Food was cold,4.8,-3
4461,Would per policy little dark statement mother gun body item. Driver was polite Driver was polite Driver was polite,3.9,2
4462,Message away sort responsibility scene per. Driver was polite Driver was polite Driver was polite,4.8,3
4463,Final him mouth kid leader interesting order build rock control cause business issue. Great service Great service Great service,1.3,-1
4464,Section according throughout per drive family respond reach Congress. Great service Great service Great service,3.3,0
4465,Responsibility new blood effect better each statement not star. Great service Great service Great service,4.5,0
4466,Those himself available already people hope summer stuff nature institution. Great service Great service Great service,4,0
4467,Trial defense collection your trial anything let opportunity. The delivery was fast! The delivery was fast! The delivery was fast!,2.9,3
4468,Receive person suddenly physical major play. Awful delay Awful delay Awful delay,1.7,-6
4469,Style every pay fill along money art score else out. Highly recommend Highly recommend Highly recommend,2.1,3
4470,Region perform blue smile sure carry fire perform million. The delivery was fast! The delivery was fast! The delivery was fast!,3.6,4
4471,Meet fact bring year write want just certain environmental hair rate. Awful delay Awful delay Awful delay,1.5,-6
4472,Left indeed particularly analysis meeting mouth evidence black choice wish stop. Food was cold Food was cold Food was cold,3.7,-3
4473,Stage ok administration past music sell feel upon marriage. Driver was polite Driver was polite Driver was polite,3.6,3
4474,Central it reach matter receive black the already shoulder goal follow get. Great service Great service Great service,4.2,0
4475,Age economic almost someone air discuss newspaper nature wonder. Highly recommend Highly recommend Highly recommend,2.3,3
